,year,age,education,religion,happy,political_view,degree_obtained,political_view_id
70577,2022,35.0,10.0,Catholic,Moderately Happy,Conservative,Less Than High School,6.0
70578,2022,64.0,14.0,Christian,Moderately Happy,Conservative,Associate/Junior College,6.0
70579,2022,54.0,6.0,Catholic,Moderately Happy,Moderate,Less Than High School,4.0
70580,2022,34.0,2.0,Catholic,Very Happy,Conservative,Less Than High School,6.0
70581,2022,51.0,12.0,Catholic,Very Happy,Moderate,High School,4.0
70582,2022,34.0,14.0,Protestant,Very Happy,Conservative,Associate/Junior College,6.0
70583,2022,24.0,16.0,Catholic,Very Happy,Conservative,Associate/Junior College,6.0
70584,2022,66.0,12.0,Catholic,Very Happy,Moderate,High School,4.0
70585,2022,44.0,13.0,Protestant,Very Happy,Extremely Conservative,High School,7.0
70586,2022,62.0,12.0,Protestant,Not Happy,Extremely Conservative,High School,7.0
70587,2022,40.0,12.0,Protestant,Not Happy,Conservative,High School,6.0
70588,2022,55.0,13.0,Protestant,Very Happy,Conservative,Associate/Junior College,6.0
70589,2022,43.0,12.0,None,Moderately Happy,Moderate,High School,4.0
70590,2022,54.0,12.0,None,Not Happy,Moderate,High School,4.0
70591,2022,67.0,16.0,Protestant,Very Happy,Conservative,Bachelor's,6.0
70592,2022,59.0,16.0,Protestant,Not Happy,Slightly Conservative,Bachelor's,5.0
70593,2022,55.0,13.0,Protestant,Moderately Happy,Moderate,High School,4.0
70594,2022,44.0,13.0,None,Not Happy,Moderate,High School,4.0
70595,2022,45.0,13.0,Catholic,Moderately Happy,Moderate,High School,4.0
70596,2022,,13.0,Protestant,Moderately Happy,Moderate,High School,4.0
70597,2022,,18.0,Protestant,Very Happy,Moderate,Graduate,4.0
70598,2022,33.0,16.0,Protestant,Moderately Happy,Liberal,Graduate,2.0
70599,2022,65.0,14.0,Catholic,Moderately Happy,Liberal,High School,2.0
70600,2022,45.0,16.0,None,Not Happy,Liberal,Bachelor's,2.0
70601,2022,38.0,16.0,Catholic,Very Happy,Extremely Liberal,Bachelor's,1.0
70602,2022,32.0,16.0,Protestant,Very Happy,Slightly Conservative,Bachelor's,5.0
70603,2022,,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
70604,2022,23.0,11.0,Other,Moderately Happy,Slightly Liberal,Less Than High School,3.0
70605,2022,24.0,16.0,Protestant,Moderately Happy,Conservative,Bachelor's,6.0
70606,2022,77.0,19.0,Protestant,Moderately Happy,Slightly Liberal,Graduate,3.0
70607,2022,54.0,16.0,None,Not Happy,Liberal,Bachelor's,2.0
70608,2022,28.0,19.0,None,Not Happy,Extremely Liberal,Graduate,1.0
70609,2022,69.0,12.0,Catholic,Moderately Happy,Slightly Conservative,High School,5.0
70610,2022,71.0,17.0,Catholic,Not Happy,Conservative,Graduate,6.0
70611,2022,56.0,14.0,Protestant,Not Happy,Conservative,High School,6.0
70612,2022,28.0,12.0,Other,Moderately Happy,Moderate,High School,4.0
70613,2022,46.0,12.0,Catholic,Not Happy,Slightly Liberal,High School,3.0
70614,2022,45.0,12.0,Protestant,Not Happy,Conservative,High School,6.0
70615,2022,43.0,12.0,Catholic,Not Happy,Moderate,Less Than High School,4.0
70616,2022,43.0,12.0,Unknown,Moderately Happy,Conservative,High School,6.0
70617,2022,67.0,12.0,Protestant,Moderately Happy,Conservative,High School,6.0
70618,2022,74.0,12.0,Protestant,Not Happy,Moderate,High School,4.0
70619,2022,85.0,12.0,Protestant,Very Happy,Slightly Conservative,High School,5.0
70620,2022,45.0,16.0,Protestant,Not Happy,Liberal,Bachelor's,2.0
70621,2022,50.0,14.0,Unknown,Moderately Happy,Slightly Conservative,Associate/Junior College,5.0
70622,2022,28.0,10.0,Protestant,Very Happy,Conservative,High School,6.0
70623,2022,72.0,15.0,Protestant,Moderately Happy,Slightly Liberal,High School,3.0
70624,2022,70.0,16.0,Protestant,Moderately Happy,Moderate,Bachelor's,4.0
70625,2022,69.0,18.0,Protestant,Moderately Happy,Liberal,Graduate,2.0
70626,2022,69.0,12.0,Protestant,Not Happy,Conservative,High School,6.0
70627,2022,30.0,11.0,Unknown,Moderately Happy,Unknown,High School,
70628,2022,76.0,16.0,Protestant,Not Happy,Slightly Conservative,Bachelor's,5.0
70629,2022,89.0,13.0,Protestant,Moderately Happy,Moderate,High School,4.0
70630,2022,66.0,12.0,Protestant,Very Happy,Moderate,High School,4.0
70631,2022,24.0,16.0,Catholic,Moderately Happy,Conservative,Bachelor's,6.0
70632,2022,30.0,16.0,None,Moderately Happy,Slightly Liberal,Associate/Junior College,3.0
70633,2022,26.0,17.0,Christian,Not Happy,Conservative,Graduate,6.0
70634,2022,60.0,12.0,Protestant,Not Happy,Moderate,High School,4.0
70635,2022,69.0,16.0,Protestant,Moderately Happy,Slightly Liberal,Bachelor's,3.0
70636,2022,19.0,12.0,Protestant,Not Happy,Unknown,High School,
70637,2022,58.0,17.0,Protestant,Very Happy,Slightly Liberal,High School,3.0
70638,2022,26.0,12.0,Protestant,Very Happy,Extremely Conservative,High School,7.0
70639,2022,83.0,10.0,Protestant,Moderately Happy,Extremely Liberal,Less Than High School,1.0
70640,2022,62.0,14.0,Protestant,Not Happy,Moderate,High School,4.0
70641,2022,47.0,11.0,Catholic,Very Happy,Extremely Liberal,Less Than High School,1.0
70642,2022,22.0,16.0,Protestant,Moderately Happy,Slightly Liberal,Bachelor's,3.0
70643,2022,20.0,14.0,Protestant,Unknown,Moderate,High School,4.0
70644,2022,20.0,15.0,None,Moderately Happy,Liberal,High School,2.0
70645,2022,31.0,15.0,None,Not Happy,Slightly Liberal,Associate/Junior College,3.0
70646,2022,21.0,15.0,Catholic,Moderately Happy,Conservative,High School,6.0
70647,2022,21.0,15.0,Protestant,Moderately Happy,Liberal,High School,2.0
70648,2022,30.0,17.0,Other,Not Happy,Conservative,Bachelor's,6.0
70649,2022,69.0,12.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
70650,2022,68.0,12.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
70651,2022,70.0,12.0,Protestant,Not Happy,Moderate,High School,4.0
70652,2022,35.0,14.0,Protestant,Moderately Happy,Conservative,High School,6.0
70653,2022,39.0,16.0,None,Moderately Happy,Moderate,Bachelor's,4.0
70654,2022,,16.0,Protestant,Moderately Happy,Moderate,Bachelor's,4.0
70655,2022,24.0,12.0,None,Moderately Happy,Moderate,High School,4.0
70656,2022,28.0,16.0,Protestant,Very Happy,Slightly Liberal,Bachelor's,3.0
70657,2022,32.0,12.0,Catholic,Moderately Happy,Moderate,High School,4.0
70658,2022,32.0,18.0,Catholic,Very Happy,Extremely Liberal,Graduate,1.0
70659,2022,89.0,12.0,Protestant,Moderately Happy,Extremely Liberal,High School,1.0
70660,2022,75.0,16.0,Catholic,Not Happy,Moderate,High School,4.0
70661,2022,27.0,18.0,None,Not Happy,Extremely Liberal,Bachelor's,1.0
70662,2022,,12.0,Protestant,Very Happy,Extremely Conservative,High School,7.0
70663,2022,22.0,15.0,Protestant,Moderately Happy,Moderate,High School,4.0
70664,2022,,12.0,Protestant,Moderately Happy,Unknown,High School,
70665,2022,70.0,10.0,None,Moderately Happy,Moderate,Less Than High School,4.0
70666,2022,,11.0,Catholic,Moderately Happy,Moderate,Less Than High School,4.0
70667,2022,71.0,16.0,Protestant,Moderately Happy,Moderate,Bachelor's,4.0
70668,2022,,12.0,None,Moderately Happy,Moderate,High School,4.0
70669,2022,64.0,12.0,Protestant,Moderately Happy,Conservative,High School,6.0
70670,2022,66.0,14.0,None,Very Happy,Moderate,High School,4.0
70671,2022,29.0,16.0,Protestant,Very Happy,Slightly Conservative,Associate/Junior College,5.0
70672,2022,34.0,16.0,None,Moderately Happy,Extremely Liberal,Bachelor's,1.0
70673,2022,,12.0,Unknown,Moderately Happy,Moderate,High School,4.0
70674,2022,20.0,13.0,None,Not Happy,Moderate,High School,4.0
70675,2022,86.0,12.0,Protestant,Not Happy,Extremely Liberal,High School,1.0
70676,2022,59.0,12.0,Other,Moderately Happy,Slightly Liberal,High School,3.0
70677,2022,70.0,15.0,Catholic,Moderately Happy,Liberal,Associate/Junior College,2.0
70678,2022,,19.0,Protestant,Very Happy,Conservative,Graduate,6.0
70679,2022,57.0,10.0,Catholic,Moderately Happy,Moderate,Less Than High School,4.0
70680,2022,73.0,14.0,None,Not Happy,Moderate,Associate/Junior College,4.0
70681,2022,72.0,13.0,Orthodox-Christian,Not Happy,Slightly Conservative,High School,5.0
70682,2022,48.0,16.0,Catholic,Moderately Happy,Liberal,Associate/Junior College,2.0
70683,2022,62.0,18.0,Other,Moderately Happy,Moderate,Graduate,4.0
70684,2022,,12.0,Orthodox-Christian,Moderately Happy,Extremely Conservative,High School,7.0
70685,2022,33.0,16.0,None,Moderately Happy,Liberal,Bachelor's,2.0
70686,2022,68.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
70687,2022,30.0,16.0,None,Moderately Happy,Slightly Liberal,Bachelor's,3.0
70688,2022,41.0,15.0,None,Not Happy,Moderate,Associate/Junior College,4.0
70689,2022,18.0,12.0,Protestant,Not Happy,Moderate,High School,4.0
70690,2022,39.0,13.0,None,Moderately Happy,Slightly Conservative,High School,5.0
70691,2022,53.0,12.0,Catholic,Very Happy,Moderate,High School,4.0
70692,2022,60.0,14.0,Catholic,Moderately Happy,Slightly Conservative,Associate/Junior College,5.0
70693,2022,78.0,14.0,Protestant,Moderately Happy,Conservative,High School,6.0
70694,2022,69.0,12.0,Catholic,Moderately Happy,Conservative,High School,6.0
70695,2022,,12.0,None,Not Happy,Extremely Liberal,High School,1.0
70696,2022,29.0,6.0,Orthodox-Christian,Very Happy,Moderate,Less Than High School,4.0
70697,2022,62.0,12.0,Protestant,Not Happy,Liberal,High School,2.0
70698,2022,31.0,16.0,Protestant,Very Happy,Slightly Conservative,Bachelor's,5.0
70699,2022,27.0,18.0,Protestant,Moderately Happy,Liberal,Graduate,2.0
70700,2022,46.0,18.0,Protestant,Moderately Happy,Conservative,High School,6.0
70701,2022,28.0,17.0,Catholic,Moderately Happy,Moderate,Bachelor's,4.0
70702,2022,69.0,12.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
70703,2022,47.0,12.0,None,Very Happy,Liberal,High School,2.0
70704,2022,24.0,16.0,Protestant,Very Happy,Slightly Liberal,Bachelor's,3.0
70705,2022,65.0,17.0,Catholic,Moderately Happy,Slightly Liberal,Bachelor's,3.0
70706,2022,70.0,12.0,None,Very Happy,Moderate,High School,4.0
70707,2022,55.0,13.0,None,Moderately Happy,Extremely Liberal,High School,1.0
70708,2022,24.0,13.0,Other,Not Happy,Extremely Liberal,High School,1.0
70709,2022,35.0,18.0,None,Moderately Happy,Liberal,Graduate,2.0
70710,2022,,18.0,Protestant,Moderately Happy,Liberal,Bachelor's,2.0
70711,2022,30.0,16.0,None,Moderately Happy,Moderate,Bachelor's,4.0
70712,2022,61.0,16.0,None,Moderately Happy,Liberal,Bachelor's,2.0
70713,2022,60.0,13.0,Protestant,Not Happy,Extremely Conservative,High School,7.0
70714,2022,51.0,18.0,Catholic,Moderately Happy,Moderate,Bachelor's,4.0
70715,2022,18.0,9.0,None,Not Happy,Extremely Liberal,Less Than High School,1.0
70716,2022,60.0,16.0,Protestant,Moderately Happy,Conservative,Bachelor's,6.0
70717,2022,61.0,16.0,None,Very Happy,Conservative,Bachelor's,6.0
70718,2022,59.0,12.0,Protestant,Moderately Happy,Conservative,High School,6.0
70719,2022,52.0,17.0,Protestant,Moderately Happy,Moderate,Graduate,4.0
70720,2022,44.0,12.0,Christian,Not Happy,Moderate,High School,4.0
70721,2022,22.0,16.0,Catholic,Moderately Happy,Slightly Conservative,Bachelor's,5.0
70722,2022,39.0,16.0,None,Very Happy,Conservative,Bachelor's,6.0
70723,2022,54.0,12.0,None,Very Happy,Moderate,High School,4.0
70724,2022,36.0,20.0,None,Moderately Happy,Moderate,Graduate,4.0
70725,2022,77.0,15.0,Protestant,Moderately Happy,Conservative,High School,6.0
70726,2022,45.0,16.0,None,Moderately Happy,Slightly Liberal,Bachelor's,3.0
70727,2022,34.0,15.0,None,Not Happy,Conservative,High School,6.0
70728,2022,74.0,17.0,Catholic,Moderately Happy,Conservative,Bachelor's,6.0
70729,2022,38.0,17.0,Catholic,Very Happy,Conservative,Graduate,6.0
70730,2022,73.0,14.0,None,Not Happy,Conservative,High School,6.0
70731,2022,54.0,16.0,None,Moderately Happy,Slightly Conservative,Bachelor's,5.0
70732,2022,25.0,16.0,None,Moderately Happy,Slightly Liberal,Bachelor's,3.0
70733,2022,55.0,16.0,Protestant,Moderately Happy,Liberal,Bachelor's,2.0
70734,2022,81.0,16.0,Catholic,Moderately Happy,Moderate,Bachelor's,4.0
70735,2022,32.0,19.0,Protestant,Moderately Happy,Conservative,Graduate,6.0
70736,2022,19.0,12.0,None,Moderately Happy,Moderate,High School,4.0
70737,2022,42.0,17.0,Catholic,Very Happy,Moderate,Bachelor's,4.0
70738,2022,75.0,16.0,Protestant,Very Happy,Slightly Conservative,Bachelor's,5.0
70739,2022,43.0,17.0,Protestant,Moderately Happy,Conservative,Graduate,6.0
70740,2022,55.0,16.0,Protestant,Moderately Happy,Liberal,Bachelor's,2.0
70741,2022,39.0,12.0,Catholic,Very Happy,Moderate,High School,4.0
70742,2022,39.0,19.0,None,Moderately Happy,Slightly Liberal,Graduate,3.0
70743,2022,81.0,6.0,Protestant,Moderately Happy,Slightly Liberal,Less Than High School,3.0
70744,2022,22.0,13.0,None,Moderately Happy,Moderate,High School,4.0
70745,2022,20.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
70746,2022,34.0,12.0,Catholic,Not Happy,Liberal,High School,2.0
70747,2022,24.0,12.0,Catholic,Moderately Happy,Slightly Conservative,High School,5.0
70748,2022,25.0,11.0,None,Moderately Happy,Moderate,Less Than High School,4.0
70749,2022,26.0,12.0,None,Moderately Happy,Slightly Conservative,Less Than High School,5.0
70750,2022,26.0,12.0,None,Moderately Happy,Extremely Liberal,High School,1.0
70751,2022,61.0,20.0,None,Moderately Happy,Slightly Liberal,Graduate,3.0
70752,2022,29.0,16.0,Hinduism,Very Happy,Liberal,Graduate,2.0
70753,2022,74.0,16.0,Protestant,Moderately Happy,Moderate,Bachelor's,4.0
70754,2022,31.0,16.0,None,Not Happy,Extremely Liberal,Bachelor's,1.0
70755,2022,21.0,15.0,None,Not Happy,Liberal,Associate/Junior College,2.0
70756,2022,22.0,11.0,None,Not Happy,Slightly Liberal,Less Than High School,3.0
70757,2022,32.0,12.0,Protestant,Moderately Happy,Conservative,High School,6.0
70758,2022,69.0,12.0,Protestant,Not Happy,Conservative,High School,6.0
70759,2022,79.0,16.0,Protestant,Moderately Happy,Moderate,Bachelor's,4.0
70760,2022,46.0,13.0,Protestant,Moderately Happy,Liberal,High School,2.0
70761,2022,53.0,18.0,Protestant,Moderately Happy,Slightly Conservative,Graduate,5.0
70762,2022,62.0,12.0,Protestant,Unknown,Conservative,High School,6.0
70763,2022,39.0,16.0,Protestant,Not Happy,Conservative,Bachelor's,6.0
70764,2022,67.0,16.0,Protestant,Moderately Happy,Conservative,Bachelor's,6.0
70765,2022,38.0,17.0,None,Moderately Happy,Moderate,Graduate,4.0
70766,2022,50.0,11.0,Protestant,Moderately Happy,Moderate,Less Than High School,4.0
70767,2022,46.0,20.0,None,Very Happy,Liberal,Graduate,2.0
70768,2022,47.0,20.0,Protestant,Moderately Happy,Slightly Liberal,Graduate,3.0
70769,2022,75.0,14.0,Protestant,Very Happy,Slightly Liberal,High School,3.0
70770,2022,19.0,12.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
70771,2022,55.0,15.0,Protestant,Very Happy,Slightly Liberal,Graduate,3.0
70772,2022,32.0,16.0,Protestant,Moderately Happy,Slightly Liberal,Bachelor's,3.0
70773,2022,25.0,12.0,Protestant,Very Happy,Conservative,High School,6.0
70774,2022,29.0,10.0,None,Moderately Happy,Conservative,High School,6.0
70775,2022,55.0,12.0,Protestant,Not Happy,Conservative,High School,6.0
70776,2022,60.0,14.0,Protestant,Moderately Happy,Moderate,Associate/Junior College,4.0
70777,2022,44.0,12.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
70778,2022,33.0,12.0,Protestant,Not Happy,Unknown,High School,
70779,2022,61.0,14.0,Christian,Moderately Happy,Moderate,Associate/Junior College,4.0
70780,2022,42.0,17.0,Protestant,Moderately Happy,Slightly Liberal,Graduate,3.0
70781,2022,57.0,8.0,Protestant,Very Happy,Slightly Conservative,Less Than High School,5.0
70782,2022,20.0,12.0,None,Not Happy,Moderate,High School,4.0
70783,2022,35.0,16.0,Catholic,Very Happy,Moderate,Bachelor's,4.0
70784,2022,41.0,17.0,Protestant,Moderately Happy,Conservative,Graduate,6.0
70785,2022,,19.0,Protestant,Moderately Happy,Moderate,Graduate,4.0
70786,2022,24.0,,Catholic,Moderately Happy,Moderate,Less Than High School,4.0
70787,2022,42.0,16.0,None,Moderately Happy,Moderate,Bachelor's,4.0
70788,2022,24.0,16.0,None,Moderately Happy,Extremely Liberal,Bachelor's,1.0
70789,2022,71.0,12.0,Inter-Nondenominational,Moderately Happy,Extremely Liberal,High School,1.0
70790,2022,45.0,15.0,Protestant,Moderately Happy,Conservative,High School,6.0
70791,2022,23.0,9.0,Other,Very Happy,Extremely Liberal,High School,1.0
70792,2022,37.0,16.0,None,Very Happy,Extremely Liberal,Bachelor's,1.0
70793,2022,78.0,11.0,Protestant,Not Happy,Unknown,Less Than High School,
70794,2022,73.0,19.0,Protestant,Not Happy,Slightly Conservative,Graduate,5.0
70795,2022,24.0,12.0,None,Very Happy,Liberal,High School,2.0
70796,2022,45.0,16.0,Protestant,Very Happy,Extremely Liberal,Graduate,1.0
70797,2022,37.0,17.0,Catholic,Very Happy,Slightly Conservative,Bachelor's,5.0
70798,2022,39.0,14.0,Protestant,Moderately Happy,Moderate,Associate/Junior College,4.0
70799,2022,27.0,18.0,Catholic,Moderately Happy,Liberal,Graduate,2.0
70800,2022,,20.0,Protestant,Moderately Happy,Moderate,Graduate,4.0
70801,2022,34.0,15.0,None,Moderately Happy,Liberal,Associate/Junior College,2.0
70802,2022,65.0,16.0,None,Not Happy,Slightly Liberal,Bachelor's,3.0
70803,2022,28.0,14.0,None,Not Happy,Moderate,High School,4.0
70804,2022,26.0,16.0,Protestant,Moderately Happy,Slightly Conservative,Bachelor's,5.0
70805,2022,,16.0,Protestant,Very Happy,Slightly Conservative,Bachelor's,5.0
70806,2022,28.0,16.0,Catholic,Moderately Happy,Liberal,Bachelor's,2.0
70807,2022,68.0,16.0,Catholic,Very Happy,Moderate,Bachelor's,4.0
70808,2022,70.0,15.0,Catholic,Not Happy,Slightly Liberal,High School,3.0
70809,2022,66.0,13.0,Catholic,Moderately Happy,Slightly Conservative,High School,5.0
70810,2022,45.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
70811,2022,62.0,12.0,Catholic,Moderately Happy,Slightly Liberal,High School,3.0
70812,2022,55.0,14.0,Protestant,Moderately Happy,Unknown,Associate/Junior College,
70813,2022,49.0,9.0,Catholic,Not Happy,Conservative,High School,6.0
70814,2022,63.0,13.0,None,Moderately Happy,Slightly Conservative,High School,5.0
70815,2022,30.0,12.0,None,Not Happy,Conservative,High School,6.0
70816,2022,40.0,12.0,None,Not Happy,Moderate,High School,4.0
70817,2022,30.0,10.0,None,Moderately Happy,Slightly Conservative,High School,5.0
70818,2022,38.0,12.0,None,Moderately Happy,Slightly Liberal,High School,3.0
70819,2022,32.0,9.0,Other,Moderately Happy,Slightly Liberal,High School,3.0
70820,2022,24.0,12.0,None,Moderately Happy,Moderate,High School,4.0
70821,2022,21.0,12.0,None,Very Happy,Slightly Conservative,High School,5.0
70822,2022,45.0,12.0,Protestant,Very Happy,Moderate,High School,4.0
70823,2022,66.0,12.0,None,Moderately Happy,Slightly Liberal,High School,3.0
70824,2022,53.0,14.0,Catholic,Moderately Happy,Conservative,Associate/Junior College,6.0
70825,2022,49.0,12.0,Christian,Not Happy,Moderate,High School,4.0
70826,2022,72.0,12.0,Protestant,Moderately Happy,Extremely Conservative,High School,7.0
70827,2022,51.0,18.0,Catholic,Moderately Happy,Slightly Conservative,Graduate,5.0
70828,2022,35.0,14.0,None,Moderately Happy,Liberal,Associate/Junior College,2.0
70829,2022,65.0,15.0,None,Moderately Happy,Slightly Liberal,Less Than High School,3.0
70830,2022,,16.0,Protestant,Moderately Happy,Moderate,Bachelor's,4.0
70831,2022,53.0,12.0,Catholic,Moderately Happy,Moderate,High School,4.0
70832,2022,31.0,14.0,Other,Not Happy,Liberal,High School,2.0
70833,2022,66.0,16.0,None,Not Happy,Liberal,Bachelor's,2.0
70834,2022,57.0,10.0,None,Not Happy,Slightly Conservative,Less Than High School,5.0
70835,2022,29.0,14.0,Protestant,Not Happy,Slightly Liberal,High School,3.0
70836,2022,36.0,18.0,Unknown,Moderately Happy,Liberal,Graduate,2.0
